,Date,MUCAPE,DCAPE,LCL,LFC,PW,7-5LR,MeanRH,MeanMixR,SfcT,SfcTd,DD,FZL_AGL,WC,0-6km Shear Dir,0-6km Shear Mag,MW Dir,MW Mag,C Up Dir,C Up Mag,C Dn Dir,C Dn Mag,SM Dir,SM Mag,4-6km dir,4-6km mag,deterministicRRA,probabilisticRRA,Year,Month,Basins,Flood,Result
0,05/01/2011,167.8,197.45,1395.69,-999.0,0.44,9.1,48.11,2.3,2.6,-9.16,8.4,-999.0,-999.0,342.44,43.77,349.13,24.33,321.21,7.73,342.41,34.35,19.13,18.24,325.44,31.6,,,,,,,
1,05/02/2011,0.0,215.4,4152.26,-999.0,0.49,6.84,25.3,2.1,7.67,-9.69,16.93,739.71,0.0,333.07,44.97,321.81,19.42,331.67,18.36,327.43,41.7,351.81,14.57,305.47,23.96,,,2011.0,5.0,0.0,No Flooding,0.0
2,05/03/2011,0.0,312.06,3867.54,-999.0,0.68,7.34,30.11,3.1,12.31,-4.12,12.26,1239.69,0.0,273.39,48.92,281.57,30.79,290.2,18.51,283.43,52.1,311.57,23.09,260.68,31.27,,,2011.0,5.0,0.0,No Flooding,0.0
3,05/04/2011,0.0,323.51,2021.94,-999.0,0.5,7.3,33.63,3.19,12.34,-5.45,13.7,1384.25,0.0,306.54,31.83,317.79,16.17,287.6,12.93,304.86,30.81,347.79,12.12,293.63,20.44,,,2011.0,5.0,0.0,No Flooding,0.0
4,05/05/2011,0.0,241.87,2375.01,-999.0,0.5,7.69,24.18,3.09,15.32,-3.93,15.77,1669.85,0.0,292.18,25.16,279.53,16.02,281.74,7.95,281.22,25.74,309.53,12.02,265.95,13.86,,,2011.0,5.0,0.0,No Flooding,0.0
5,05/06/2011,0.0,355.38,2338.6,-999.0,0.81,7.85,25.12,3.36,17.1,-3.02,15.36,1741.0,0.0,301.48,5.23,273.29,20.26,20.48,2.88,282.57,18.78,303.29,15.19,232.08,7.78,,,2011.0,5.0,0.0,No Flooding,0.0
6,05/07/2011,0.0,539.01,2868.17,-999.0,0.47,8.0,20.01,2.75,16.53,-7.47,20.11,1710.85,0.0,243.15,14.66,234.45,24.17,42.64,0.8,236.24,22.87,264.45,18.13,190.53,13.85,,,2011.0,5.0,0.0,No Flooding,0.0
7,05/08/2011,58.74,261.99,1736.08,-999.0,0.98,7.79,38.77,3.8,13.0,-3.72,13.16,1255.61,0.0,226.58,46.1,220.85,46.26,235.7,11.09,223.84,59.13,250.85,34.69,193.43,31.12,,,2011.0,5.0,0.0,No Flooding,0.0
8,05/09/2011,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,209.07,35.47,207.31,9.48,197.14,16.55,204.13,28.78,237.31,7.11,198.02,16.21,,,,,,,
9,05/10/2011,128.11,48.87,497.2,-999.0,0.76,7.28,74.85,4.12,2.7,-2.25,3.99,248.66,0.0,12.25,32.93,358.74,18.02,1.47,5.88,0.77,25.54,28.74,13.52,326.51,13.63,,,2011.0,5.0,0.0,No Flooding,0.0
10,05/11/2011,78.89,86.34,875.43,-999.0,0.93,6.63,70.38,4.96,6.63,0.57,3.87,687.69,0.0,351.29,33.06,335.72,28.77,354.95,7.71,340.49,38.52,5.72,21.58,309.53,17.63,,,2011.0,5.0,0.0,No Flooding,0.0
11,05/12/2011,37.72,267.11,1584.92,-999.0,0.96,6.63,42.12,4.73,13.39,1.34,9.9,1335.78,0.0,233.85,12.22,327.61,7.86,234.14,4.44,288.66,9.57,357.61,5.9,236.28,10.75,,,2011.0,5.0,0.0,No Flooding,0.0
12,05/13/2011,97.97,554.55,2365.53,-999.0,0.93,8.35,27.66,3.99,15.89,-2.66,16.69,1597.93,0.0,199.08,27.53,174.07,15.06,228.39,13.39,199.75,26.88,204.07,11.29,192.1,9.85,,,2011.0,5.0,0.0,No Flooding,0.0
13,05/14/2011,246.35,432.96,1739.54,1982.23,1.04,8.52,36.48,4.31,13.9,-1.12,12.06,1446.43,0.0,247.23,28.05,224.71,18.34,214.5,8.87,224.53,28.09,254.71,13.75,228.47,15.41,,,2011.0,5.0,0.0,No Flooding,0.0
14,05/15/2011,0.0,289.71,2386.26,-999.0,0.71,6.43,36.78,3.52,12.97,-4.38,13.52,1241.26,0.0,235.01,55.05,214.36,47.81,234.18,19.91,221.59,69.98,244.36,35.85,204.19,29.26,,,2011.0,5.0,0.0,No Flooding,0.0
15,05/16/2011,0.0,77.75,4006.02,-999.0,1.0,5.28,48.13,3.41,5.98,-4.91,10.79,643.98,0.0,228.24,56.07,221.99,43.98,232.4,19.79,225.93,65.3,251.99,32.98,201.9,31.54,,,2011.0,5.0,0.0,No Flooding,0.0
16,05/17/2011,0.0,54.62,4184.36,-999.0,0.8,6.07,73.26,4.36,5.65,-1.76,4.3,487.71,0.0,267.17,74.83,256.98,40.29,277.25,21.07,264.04,65.14,286.98,30.22,244.82,41.55,,,2011.0,5.0,0.0,No Flooding,0.0
17,05/18/2011,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,238.98,10.05,295.69,10.16,186.97,2.64,276.07,10.18,325.69,7.62,228.48,7.39,,,2011.0,5.0,0.0,No Flooding,0.0
18,05/19/2011,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,35.43,32.14,350.46,31.11,26.65,9.04,0.88,39.24,20.46,23.33,327.64,15.47,,,,,,,
19,05/20/2011,212.12,134.45,800.31,849.85,0.97,7.04,64.12,5.0,6.91,1.36,2.58,723.1,44.86,319.03,73.78,319.29,29.18,323.17,18.08,320.61,52.19,349.29,21.88,305.61,37.72,,,,,,,
20,05/21/2011,77.05,251.38,1410.74,-999.0,1.14,7.18,42.2,4.87,12.81,2.0,8.74,1267.45,0.0,234.21,22.33,255.43,14.47,221.94,8.68,242.52,23.55,285.43,10.85,215.74,14.88,,,2011.0,5.0,0.0,No Flooding,0.0
21,05/22/2011,739.38,321.09,1142.78,1421.2,1.17,7.83,49.61,5.32,12.7,2.7,9.14,1308.37,210.38,204.06,24.71,215.91,18.19,207.61,13.34,211.44,31.74,245.91,13.64,192.02,13.24,,,2011.0,5.0,0.0,No Flooding,0.0
22,05/23/2011,455.26,206.46,1135.39,1225.37,1.02,7.93,52.83,4.73,9.91,-0.19,9.06,1035.86,0.0,217.98,26.48,232.17,19.91,197.78,12.11,219.85,31.51,262.17,14.93,194.64,19.3,,,2011.0,5.0,0.0,No Flooding,0.0
23,05/24/2011,224.81,166.64,1173.92,-999.0,0.84,6.5,51.8,3.98,8.11,-2.21,7.55,799.92,0.0,296.4,60.11,297.09,38.62,290.03,26.11,294.6,67.63,327.09,28.97,267.84,40.49,,,2011.0,5.0,0.0,No Flooding,0.0
24,05/25/2011,0.0,311.03,2485.5,-999.0,0.9,7.01,31.75,3.72,15.76,-2.61,16.35,1623.64,0.0,256.95,41.81,237.61,29.95,276.8,15.18,251.46,45.56,267.61,22.46,238.15,18.88,,,2011.0,5.0,0.0,No Flooding,0.0
25,05/26/2011,0.0,207.69,4875.51,-999.0,1.05,5.91,37.21,4.94,14.79,0.19,13.41,1529.83,0.0,280.63,60.59,280.69,42.94,276.59,19.91,279.28,66.18,310.69,32.21,255.53,38.62,,,2011.0,5.0,0.0,No Flooding,0.0
26,05/27/2011,0.0,283.84,5083.24,-999.0,1.09,6.28,31.76,4.26,16.46,-0.6,13.34,1753.32,0.0,257.42,59.76,268.98,44.97,266.03,22.69,267.19,70.24,298.98,33.73,241.07,43.09,,,2011.0,5.0,0.0,No Flooding,0.0
27,05/28/2011,0.0,406.64,1679.96,-999.0,1.09,6.42,40.7,5.63,15.24,1.81,13.33,1730.1,161.79,258.4,56.39,240.02,45.93,277.95,19.52,251.73,65.17,270.02,34.45,233.07,28.78,,,2011.0,5.0,0.0,No Flooding,0.0
28,05/29/2011,0.0,68.93,5864.68,-999.0,0.79,5.23,59.74,4.24,5.99,-2.3,7.39,526.9,0.0,209.71,91.25,217.63,46.61,201.79,40.23,210.44,90.4,247.63,34.96,193.88,62.26,,,2011.0,5.0,0.0,No Flooding,0.0
29,05/30/2011,78.44,259.8,1533.97,-999.0,0.59,7.59,42.46,3.38,7.62,-3.7,9.74,738.06,0.0,273.26,68.0,277.83,28.58,277.27,24.2,277.65,58.15,307.83,21.44,255.15,37.83,,,2011.0,5.0,0.0,No Flooding,0.0
30,05/31/2011,0.0,267.12,5592.56,-999.0,0.56,6.51,21.82,2.33,15.29,-7.17,20.91,1718.08,0.0,238.28,47.94,214.04,35.14,246.57,16.51,226.19,52.73,244.04,26.35,220.73,21.55,,,2011.0,5.0,0.0,No Flooding,0.0
31,06/01/2011,0.0,181.29,4233.73,-999.0,1.01,7.33,18.67,2.56,15.7,-7.99,20.42,1918.76,0.0,211.82,64.38,208.94,53.14,223.85,22.93,213.29,78.74,238.94,39.85,183.2,36.37,0.0,0.125,2011.0,6.0,0.0,No Flooding,0.0
32,06/02/2011,0.0,347.04,5230.13,-999.0,0.31,7.03,16.69,1.53,11.02,-11.81,18.85,1100.19,0.0,224.89,71.87,234.15,40.25,214.17,27.92,225.81,71.57,264.15,30.19,204.48,44.95,0.0,0.125,2011.0,6.0,0.0,No Flooding,0.0
33,06/03/2011,0.0,402.38,5481.52,-999.0,0.46,7.1,14.59,1.7,13.9,-11.49,25.03,1384.04,0.0,239.25,40.26,205.82,25.24,252.51,15.53,225.62,39.55,235.82,18.93,219.79,19.05,0.0,0.125,2011.0,6.0,0.0,No Flooding,0.0
34,06/04/2011,0.0,357.14,5777.51,-999.0,0.52,6.8,11.35,1.79,17.53,-10.5,26.44,1817.85,0.0,195.5,24.57,195.14,29.57,196.18,7.24,194.47,35.52,225.14,22.18,171.14,21.26,,,2011.0,6.0,0.0,No Flooding,0.0
35,06/05/2011,0.0,228.35,3199.83,-999.0,0.76,8.04,17.28,3.04,20.22,-4.44,20.88,2141.85,0.0,189.78,29.49,197.24,33.19,169.82,10.2,191.69,42.66,227.24,24.89,160.76,24.46,0.0,0.125,2011.0,6.0,0.0,No Flooding,0.0
36,06/06/2011,0.01,140.89,2123.16,-999.0,0.8,6.51,37.3,4.08,13.61,-2.37,15.01,1482.66,0.0,240.48,63.86,246.91,36.88,241.75,20.66,244.54,61.74,276.91,27.66,229.6,44.39,0.0,0.125,2011.0,6.0,0.0,No Flooding,0.0
37,06/07/2011,0.0,468.38,5631.54,-999.0,0.65,6.92,22.37,2.7,15.85,-5.82,20.36,1596.43,0.0,225.18,53.08,223.57,28.53,222.55,21.87,223.8,53.86,253.57,21.4,209.35,31.63,0.0,0.125,2011.0,6.0,0.0,No Flooding,0.0
38,06/08/2011,0.0,515.48,2425.21,-999.0,0.66,8.03,24.46,3.07,15.65,-4.02,15.76,1574.46,0.0,300.98,14.69,265.1,12.64,222.66,2.78,257.42,16.54,295.1,9.48,328.8,9.06,0.0,0.125,2011.0,6.0,0.0,No Flooding,0.0
39,06/09/2011,0.0,338.15,2403.94,-999.0,0.74,7.14,27.07,3.74,16.87,-3.45,16.87,1734.36,0.0,242.91,24.28,277.5,14.13,219.64,9.68,253.85,22.54,307.5,10.6,246.01,15.1,0.0,0.125,2011.0,6.0,0.0,No Flooding,0.0
40,06/10/2011,88.56,614.63,2744.52,-999.0,0.93,8.59,21.29,3.73,19.06,-1.95,19.39,1918.1,0.0,218.39,20.64,218.93,16.97,185.04,11.64,206.95,28.71,248.93,12.73,197.39,18.44,0.0,0.125,2011.0,6.0,0.0,No Flooding,0.0
41,06/11/2011,0.0,645.33,2861.72,-999.0,0.67,7.94,20.34,3.25,18.27,-4.49,19.63,1837.34,0.0,216.47,15.7,217.29,23.14,186.23,4.15,213.77,26.62,247.29,17.35,185.12,11.75,0.0,0.125,2011.0,6.0,0.0,No Flooding,0.0
42,06/12/2011,5.27,658.78,2624.99,-999.0,1.02,8.47,28.39,4.25,17.89,-0.1,15.64,1815.61,0.0,222.61,27.32,238.5,17.68,219.44,10.62,230.94,29.89,268.5,13.26,223.65,12.01,0.0,0.125,2011.0,6.0,0.0,No Flooding,0.0
43,06/13/2011,16.83,384.1,2488.47,-999.0,1.09,8.37,26.4,4.11,18.36,-0.57,15.71,1858.7,0.0,315.05,27.87,294.66,17.75,334.97,7.36,307.95,26.58,324.66,13.31,285.33,15.56,0.0,0.375,2011.0,6.0,0.0,No Flooding,0.0
44,06/14/2011,0.0,657.79,2295.85,-999.0,0.87,7.06,30.57,4.82,19.86,0.18,16.16,2207.39,0.0,313.1,27.53,320.94,19.54,315.69,10.54,316.93,32.06,350.94,14.66,296.88,18.64,0.0,0.375,2011.0,6.0,0.0,No Flooding,0.0
45,06/15/2011,277.96,896.56,2803.02,-999.0,1.13,8.58,20.19,4.49,23.04,0.86,18.88,2353.32,0.0,252.65,29.56,242.97,18.93,234.31,8.75,242.25,29.59,272.97,14.2,227.53,16.54,0.0,0.375,2011.0,6.0,0.0,No Flooding,0.0
46,06/16/2011,650.05,645.04,2289.74,2570.94,1.32,8.36,30.16,5.53,20.43,1.61,17.42,2139.61,0.0,263.82,37.58,256.35,32.99,272.4,7.08,259.34,41.77,286.35,24.74,231.03,17.54,0.0,0.125,2011.0,6.0,0.0,No Flooding,0.0
47,06/17/2011,8.02,129.8,3332.94,-999.0,1.22,8.3,36.46,4.34,16.83,-1.68,15.42,1844.33,0.0,255.11,40.13,245.0,22.71,254.93,11.6,249.82,37.32,275.0,17.03,241.28,23.83,0.0,0.125,2011.0,6.0,0.0,No Flooding,0.0
48,06/18/2011,0.0,588.21,2756.39,-999.0,0.94,7.96,22.23,3.66,19.29,-3.62,19.66,1959.9,0.0,273.0,22.41,254.62,23.93,277.04,6.11,261.13,30.21,284.62,17.95,230.44,15.0,0.0,0.375,2011.0,6.0,0.0,No Flooding,0.0
49,06/19/2011,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,345.5,31.8,339.09,33.37,183.37,1.5,337.85,34.17,9.09,25.03,312.73,19.05,0.0,0.375,,,,,
50,06/20/2011,0.0,395.69,2164.5,-999.0,0.96,5.98,34.78,4.99,16.83,0.48,13.76,2221.18,231.39,325.19,26.49,339.47,21.96,318.52,10.6,331.62,34.32,9.47,16.47,298.95,23.52,0.0,0.125,2011.0,6.0,0.0,No Flooding,0.0
51,06/21/2011,0.0,511.9,2561.58,-999.0,0.86,7.39,26.8,5.47,21.81,3.12,16.42,2663.97,179.41,319.06,21.46,326.32,14.89,308.17,9.28,318.2,26.44,356.32,11.17,303.41,15.09,0.0,0.125,2011.0,6.0,0.0,No Flooding,0.0
52,06/22/2011,0.0,810.49,3013.72,-999.0,0.97,8.33,18.86,3.91,24.44,-1.26,24.3,2594.1,0.0,289.77,29.97,262.73,14.21,276.74,10.16,272.18,27.24,292.73,10.66,261.84,16.47,,,2011.0,6.0,0.0,No Flooding,0.0
53,06/23/2011,0.0,876.56,3199.52,-999.0,0.86,7.59,18.06,4.01,24.01,-2.5,22.46,2777.13,0.0,247.88,35.31,263.57,25.04,254.65,6.32,261.08,34.42,293.57,18.78,215.65,19.96,0.0,0.125,2011.0,6.0,0.0,No Flooding,0.0
54,06/24/2011,0.0,846.03,3150.71,-999.0,0.59,7.58,18.29,3.68,22.65,-3.29,22.03,2669.45,0.0,250.94,45.23,255.53,31.81,248.11,12.18,254.0,47.57,285.53,23.86,225.03,26.05,0.0,0.125,2011.0,6.0,0.0,No Flooding,0.0
55,06/25/2011,0.0,485.26,3398.56,-999.0,0.46,7.59,15.28,2.85,21.96,-6.83,26.0,2566.48,0.0,248.07,48.88,248.62,36.22,258.38,13.26,251.0,52.66,278.62,27.17,221.79,30.15,,,2011.0,6.0,0.0,No Flooding,0.0
56,06/26/2011,0.0,892.87,3696.23,-999.0,0.48,8.3,12.59,2.55,23.14,-6.57,26.11,2412.66,0.0,253.3,30.3,255.22,20.39,245.59,10.01,252.59,32.76,285.22,15.29,226.49,19.23,0.0,0.125,2011.0,6.0,0.0,No Flooding,0.0
57,06/27/2011,0.0,289.8,3691.76,-999.0,0.62,8.67,12.9,2.6,23.78,-8.0,27.54,2558.35,0.0,267.23,30.54,236.7,23.87,269.31,6.4,246.72,31.89,266.7,17.9,234.74,12.86,0.0,0.125,2011.0,6.0,0.0,No Flooding,0.0
58,06/28/2011,46.16,893.85,3331.38,-999.0,1.33,9.13,18.23,4.21,25.31,-1.35,23.19,2575.01,0.0,216.69,39.06,210.17,40.37,204.54,12.15,210.12,53.27,240.17,30.27,176.14,28.1,,,2011.0,6.0,0.0,No Flooding,0.0
59,06/29/2011,202.39,671.72,2269.75,2556.95,1.61,7.97,31.91,6.45,22.22,3.81,16.93,2439.55,220.99,206.06,44.05,200.78,47.8,192.94,16.16,199.43,65.33,230.78,35.85,170.13,33.25,0.0,0.375,2011.0,6.0,1.0,Limited Flooding,
60,06/30/2011,98.19,254.85,1446.47,-999.0,1.3,6.17,48.69,6.03,18.19,2.86,11.65,1957.75,326.39,297.11,25.95,312.87,20.97,311.39,8.84,310.92,31.22,342.87,15.73,273.01,16.59,0.0,0.125,2011.0,6.0,0.0,No Flooding,0.0
61,07/01/2011,0.0,689.1,2690.05,-999.0,0.96,7.8,24.76,4.73,23.98,-0.42,21.76,2808.24,89.86,275.41,22.77,251.76,7.3,278.34,8.92,268.4,18.75,281.76,5.47,250.75,10.96,0.0,0.125,2011.0,7.0,0.0,No Flooding,0.0
62,07/02/2011,7.38,1102.26,3401.13,-999.0,1.09,9.09,14.99,4.15,27.32,-1.18,27.52,2810.33,0.0,238.25,16.24,217.01,7.6,189.68,5.88,214.17,14.02,247.01,5.7,194.59,10.34,0.0,0.375,2011.0,7.0,0.0,No Flooding,0.0
63,07/03/2011,30.81,996.43,2726.07,-999.0,1.42,9.15,17.25,4.56,26.83,1.72,21.82,2785.1,162.53,185.15,22.55,203.41,1.53,160.29,14.21,169.62,17.45,233.41,1.15,177.05,13.64,0.0,0.375,2011.0,7.0,0.0,No Flooding,0.0
64,07/04/2011,643.08,642.24,1275.38,2088.9,2.16,8.17,39.92,8.44,23.2,9.83,10.04,2545.44,1489.93,196.89,33.23,204.93,11.7,196.83,20.73,201.24,34.27,234.93,8.78,185.29,18.7,0.0,0.375,2011.0,7.0,0.0,No Flooding,0.0
65,07/05/2011,892.4,540.33,1459.8,1494.8,2.32,7.51,46.59,9.66,22.87,10.45,11.59,2648.37,1289.37,207.38,20.04,224.96,11.33,203.41,10.63,216.1,21.43,254.96,8.5,164.76,14.39,0.0,0.375,2011.0,7.0,0.0,No Flooding,0.0
66,07/06/2011,877.04,575.64,1219.09,1696.82,2.28,7.75,43.59,9.07,23.86,11.13,9.61,2638.77,1486.83,182.51,13.94,218.04,7.25,170.83,13.8,188.77,19.68,248.04,5.44,162.9,10.82,1.0,0.605,2011.0,7.0,0.0,No Flooding,0.0
67,07/07/2011,612.09,515.39,1402.23,1688.33,2.28,7.69,46.58,9.34,23.5,9.92,11.12,2631.14,1251.76,180.78,14.08,220.98,10.19,166.28,10.03,193.52,18.67,250.98,7.65,178.78,11.08,1.0,0.605,2011.0,7.0,0.0,No Flooding,0.0
68,07/08/2011,678.53,325.18,597.91,730.8,2.38,6.41,76.7,10.79,17.4,11.36,4.71,2539.57,1998.95,213.12,22.63,272.17,6.04,209.32,14.07,225.99,19.3,302.17,4.53,211.3,20.56,0.0,0.375,2011.0,7.0,2.0,Limited Flooding,
69,07/09/2011,503.88,367.99,1210.76,1346.3,2.42,6.89,54.32,9.51,20.22,9.73,9.61,2443.05,1355.47,217.14,25.36,236.29,14.05,204.69,11.04,221.34,25.07,266.29,10.54,198.33,19.44,0.0,0.375,2011.0,7.0,0.0,No Flooding,0.0
70,07/10/2011,418.73,393.33,1388.66,1489.1,2.19,6.97,49.89,8.73,20.09,8.32,11.05,2322.1,982.72,221.12,21.16,237.56,12.87,209.55,8.56,225.5,22.56,267.56,9.65,196.5,13.28,1.0,0.605,2011.0,7.0,1.0,Limited Flooding,
71,07/11/2011,810.18,304.87,730.23,1161.2,2.48,6.59,69.19,10.62,19.28,11.38,5.76,2373.61,1534.67,172.32,14.49,197.88,8.38,144.8,5.64,176.95,14.25,227.88,6.29,170.41,10.7,0.0,0.375,2011.0,7.0,2.0,Limited Flooding,
72,07/12/2011,213.11,634.3,1659.5,1659.5,1.55,7.54,44.73,7.58,20.76,6.13,13.31,2159.31,495.75,216.41,22.39,216.59,16.63,181.16,8.73,205.68,25.79,246.59,12.47,216.61,15.33,0.0,0.375,2011.0,7.0,0.0,No Flooding,0.0
73,07/13/2011,186.93,827.86,2024.28,-999.0,1.47,7.69,36.17,6.55,20.83,4.12,16.32,2138.1,25.69,219.77,28.61,216.81,21.46,222.98,8.03,218.91,31.72,246.81,16.09,204.8,17.51,0.0,0.125,2011.0,7.0,0.0,No Flooding,0.0
74,07/14/2011,0.0,607.94,2793.98,-999.0,0.67,7.42,22.0,3.75,20.25,-1.95,20.09,2306.29,0.0,200.59,36.46,200.0,19.54,185.9,13.0,195.63,36.06,230.0,14.65,184.33,19.61,0.0,0.125,2011.0,7.0,0.0,No Flooding,0.0
75,07/15/2011,0.0,618.96,7411.12,-999.0,0.55,7.03,19.12,3.45,20.1,-3.56,21.9,2344.59,0.0,208.96,40.44,196.87,26.06,199.07,15.59,198.88,44.5,226.87,19.55,183.55,22.35,,,2011.0,7.0,0.0,No Flooding,0.0
76,07/17/2011,57.91,252.62,2738.53,-999.0,1.9,8.27,24.12,6.13,25.33,3.15,21.99,2715.93,0.0,179.08,29.26,171.76,17.54,149.63,13.25,164.08,32.24,201.76,13.15,155.39,19.18,1.0,0.605,2011.0,7.0,0.0,No Flooding,0.0
77,07/18/2011,881.26,144.83,1288.53,-999.0,2.41,6.78,55.52,10.52,21.4,11.04,9.1,2619.24,1613.91,211.31,17.95,193.54,14.73,237.06,9.47,209.31,22.86,223.54,11.05,156.38,11.29,1.0,0.605,2011.0,7.0,0.0,No Flooding,0.0
78,07/19/2011,316.23,534.46,1889.45,2006.82,2.06,7.53,39.95,8.13,23.66,7.16,13.8,2628.55,716.88,226.71,20.65,249.67,17.11,179.31,7.1,230.4,22.18,279.67,12.84,209.55,15.86,0.0,0.375,2011.0,7.0,2.0,Limited Flooding,
79,07/20/2011,37.02,1146.2,2355.61,-999.0,1.37,8.04,30.8,6.66,24.47,4.34,19.0,2544.94,199.5,233.45,27.4,239.0,18.97,216.66,7.06,233.9,28.01,269.0,14.23,215.63,16.89,0.0,0.125,2011.0,7.0,0.0,No Flooding,0.0
80,07/21/2011,0.0,473.73,3713.51,-999.0,0.59,7.8,12.91,2.96,23.88,-6.09,26.73,2636.21,0.0,236.79,17.3,232.0,12.89,204.3,2.2,231.08,16.91,262.0,9.67,216.63,7.91,0.0,0.125,2011.0,7.0,0.0,No Flooding,0.0
81,07/25/2011,367.07,590.19,1480.43,2126.99,2.31,7.75,41.79,8.6,24.07,9.35,11.69,2764.7,1237.22,190.04,19.83,211.69,4.07,164.81,14.52,176.92,19.45,241.69,3.05,195.42,15.4,1.0,0.605,2011.0,7.0,1.0,Limited Flooding,
82,07/26/2011,634.27,284.31,717.9,1247.01,2.64,6.35,74.28,11.16,19.06,11.63,5.67,2536.66,1799.81,245.06,22.07,253.41,8.7,245.44,5.52,246.58,16.8,283.41,6.52,224.96,12.79,1.0,0.845,2011.0,7.0,1.0,Limited Flooding,
83,07/27/2011,711.74,493.15,1483.47,1483.47,2.12,7.42,48.88,9.19,21.54,8.91,11.83,2434.63,786.68,224.19,24.57,257.03,14.85,241.67,7.88,247.64,24.7,287.03,11.13,226.72,15.61,,,2011.0,7.0,2.0,Limited Flooding,
84,07/28/2011,1534.08,786.73,1384.24,1705.87,2.12,8.1,39.71,8.17,23.69,11.11,10.93,2595.01,1403.1,201.2,22.07,265.57,4.99,220.82,9.67,230.12,16.24,295.57,3.75,217.15,13.52,0.0,0.375,2011.0,7.0,0.0,No Flooding,0.0
85,07/29/2011,495.54,593.82,2191.83,2335.2,1.95,8.31,34.14,7.68,24.88,6.44,17.6,2740.68,519.64,188.23,16.01,136.9,4.22,184.47,10.97,177.07,15.93,166.9,3.17,200.66,7.26,1.0,0.605,2011.0,7.0,0.0,No Flooding,0.0
86,07/30/2011,346.66,463.51,1798.65,1798.65,2.4,7.25,42.3,8.67,23.23,8.16,14.35,2706.93,913.36,213.11,17.42,164.14,9.1,223.59,5.85,191.5,14.57,194.14,6.82,202.2,7.2,1.0,0.845,2011.0,7.0,0.0,No Flooding,0.0
87,07/31/2011,639.01,304.1,679.83,1062.99,2.79,5.82,69.45,11.19,19.29,12.29,5.35,2743.88,1997.84,185.44,27.89,192.54,21.27,171.03,16.05,184.01,38.16,222.54,15.95,155.78,21.39,1.0,0.605,2011.0,7.0,4.0,Widespread Flooding,1.0
88,08/01/2011,369.35,343.27,1056.94,1056.94,2.38,5.89,63.11,10.39,19.33,10.75,6.94,2669.4,1610.29,216.22,24.95,265.09,7.54,203.86,11.79,226.02,19.61,295.09,5.65,209.86,14.43,1.0,0.605,2011.0,8.0,0.0,No Flooding,0.0
89,08/02/2011,263.28,799.81,1704.94,1928.4,1.98,7.97,44.48,8.69,23.56,8.21,13.63,2614.2,908.91,216.51,24.43,256.79,10.36,212.33,10.41,229.65,21.35,286.79,7.77,224.64,16.75,0.0,0.375,2011.0,8.0,0.0,No Flooding,0.0
90,08/03/2011,830.44,553.94,1460.84,1513.62,2.09,7.38,45.92,9.06,21.34,9.53,11.61,2583.77,1215.26,232.97,24.8,248.07,11.99,222.74,11.0,234.4,24.79,278.07,8.99,217.24,16.25,0.0,0.375,2011.0,8.0,4.0,Widespread Flooding,1.0
91,08/04/2011,614.33,722.21,1626.66,2011.34,1.8,8.04,45.08,8.05,22.34,7.06,12.98,2430.94,830.9,232.13,18.01,233.26,16.37,226.61,2.16,232.82,20.63,263.26,12.28,218.58,6.54,0.0,0.125,2011.0,8.0,2.0,Limited Flooding,
92,08/05/2011,16.79,761.09,2750.16,-999.0,0.86,7.78,23.55,4.68,22.91,-0.34,22.28,2578.14,0.0,252.05,26.89,240.33,16.85,245.51,5.7,244.35,25.38,270.33,12.64,211.43,16.08,0.0,0.125,2011.0,8.0,0.0,No Flooding,0.0
93,08/06/2011,0.0,800.49,3512.28,-999.0,0.46,7.74,14.36,2.8,23.02,-6.05,26.19,2773.33,0.0,250.91,30.53,232.74,19.83,253.63,10.93,244.03,33.3,262.74,14.87,226.03,12.81,0.0,0.125,2011.0,8.0,0.0,No Flooding,0.0
94,08/07/2011,0.0,750.29,3011.92,-999.0,0.52,7.37,16.97,3.47,22.69,-1.36,19.5,2776.39,0.0,266.41,38.19,269.42,25.15,276.21,12.41,271.61,40.73,299.42,18.86,247.97,23.92,0.0,0.125,2011.0,8.0,0.0,No Flooding,0.0
95,08/08/2011,0.0,753.12,3094.65,-999.0,0.67,7.59,16.96,3.6,23.78,-1.07,20.11,2730.75,0.0,262.64,24.44,266.01,18.57,274.05,8.09,267.49,28.87,296.01,13.93,247.93,17.16,0.0,0.125,2011.0,8.0,0.0,No Flooding,0.0
96,08/09/2011,0.0,882.53,3184.82,-999.0,0.7,8.17,15.5,3.88,24.2,-1.27,20.91,2727.48,0.0,281.7,25.67,259.01,18.63,274.04,5.91,264.85,26.66,289.01,13.97,247.48,11.97,0.0,0.125,2011.0,8.0,0.0,No Flooding,0.0
97,08/10/2011,26.25,858.19,2225.33,-999.0,1.22,7.79,29.32,6.26,23.98,4.53,15.51,2640.58,580.43,269.08,22.64,258.19,14.81,232.18,5.01,255.31,22.1,288.19,11.11,249.05,14.15,0.0,0.125,2011.0,8.0,0.0,No Flooding,0.0
